address,value_satoshi,last_height
bc1q52qq7ppec2786j3qxzng2rf4mp9c5su8aeh6x4,1098005,52671
bc1qflzqxxqp8zfpdhd8n8rt4xmsyprysnnd9sdpj8,1108963,52731
bc1qmm02a9qcv35yvcms9r5qxlw3cx8uh44d6mnsva,1115648,52452
bc1q57xhvelxmrvzgc56yktel5ghwtud3497edn35x,1078966,52729
bc1qsa6nvhmmtavw6hdvdcxz77m0xnk8f2u4lnkr7z,1101660,52730
bc1qtthycjdycnhw9e7msjxlnftjye7ydtxs8ejyew,1006991,52584
bc1qtexm63hdwwmnfml0tfz7m4zunmuumjegcf4j6u,1112363,52452
bc1qpxn802977hu7ef4rstt5qa6tuq2amyrvph9qvc,3283292,45838
bc1qrlase33aza2dv5zpy2qxl59kz5cmv7nqf3s9pt,964956,52452
bc1qruf4j2mzu4hdj4g34kzua0zux2z85c7l3zu7mv,1109724,52731
bc1ql4xpzjj9lrydlng4ks0nwuld5mh0jlxhfkdtth,1113794,17545
bc1qksg32ny7lxc4delc7q4pgnsfva67435x0te4vq,33189961,12789
bc1qf7n0dlp7vsyqvqwy3tq6zcn8xcvxmfrl49f2vz,500000000,2
bc1qz3hwd25m53n6lpw5wg98d466sza0h5sg0rtmcn,1081712,52729
bc1q0r84nwf45ewejtse96uda7x0qsx78tw7hxl5rx,1097072,52671
bc1q4mrevqk2seg4k069alyajhmancw8592qdwspa5,1103497,52671
bc1q69tggsgeqseux8e3fmdfhyre0kv6jnfx2v2eza,1007423,52583
bc1qhkkpa050aec9f74cydwtrryfdyslqkg3jye79w,1075476,52729
bc1qgw8qhs34pav4mwsj2dt87q2206cullmh63lfzq,999332,52531
bc1qguk05d077yk8s6s2vgycg4swl6wp624p4uxkaz,1052430,52603
bc1qt0smf3q9z0mmhj434yqqnx0540j6z0geghkz50,960709,52452
bc1qukpufrurue3wpyw4xdzd68rmj4xww250rzzqd9,1103032,52793
bc1qsj9f94zyf9398jdea9wpaf2cx9u46zexh2r3xa,1101048,52730
bc1q4y54rrm9l4gna2x3ulakpaq0llkzv6643a8gzv,1001742,52452
bc1q3gsfm8fk25u3rmvrxg8fxf0kwshfnjllunrnz9,1075376,52698
bc1q0d5x2f2993xxdftxtuhld0rt0prqz6d0s026yl,1114588,52732
bc1qukqfxknx3ty9w8d697p8afxuvuw7xxpsq364xf,1082333,52729
bc1qd4hh7spw8ygr7qxfllsy98hp49rm2g4ngy0uuh,1075486,52643
bc1qzuychygyrpwklyvc6qayhzs5w5jsumzr2z306q,932942,46111
bc1qg0ct7j3wz4ypuzl4xumfj57ja0lqc6hkvhl3a2,1111578,52732
bc1q5fef5ucq4s9hqah9xj4g3wjl2xtwmfr2awccxq,1108514,52731
bc1qvz8vcspqkw00e9qpfx963qq7km9my4a65nqrnn,1084582,52729
bc1qvdl4224wlv75fxa8dnq84ga43u2m5g9pjzrjc4,1019883,52584
bc1q97pld9jv5rtxgc7lfsuvchq88gy53jmx2j3x6y,3811,52452
1JfXbf3X7aMznJEeP4aEJtXYUG1hLhN8Dc,10481100682,51792
bc1q7nshr7qem90gyml4fvx8v0rycxnpz9jkm7wsvq,1005841,52532
bc1q5wxdu0855k83vlm4cjm3e6pppgkwuf7vcasz2d,1006441,52671
bc1q2zc0g3pqzw44nmm9gdntesrxu623aeruugsxuj,7599990,5622
bc1qk9tmvs73vs9yc4xrgzvrwmqfz6xrm20gkw9xxg,10150000000,5633
bc1qzm27egh7skm63jn8epw9z0sfp8ma2c9ednhmhg,1103920,52731
bc1qhsuvlmqq5qyjy5lm6n3q5084tdzr3dsu69rhle,606447,48030
bc1qkt55aemf854xg4p2qd59svkqs475jp9ket54m9,1115390,52452
bc1q95yfk6st2cgwz7x74200t795pl7zjxlff345cx,1027586,46049
bc1qwcx8xz69k678nupcchz45lnc427rpxxarerzmc,1105979,52731
bc1qwvcpkxmsjw892lg3ktj37vusn8z7hnp42lzznp,1006208,52531
bc1qcznv6el6leckneht2da9ty3y4sgcvuzzhtkr58,1040093,52587
bc1qt8ctctqxlscqlu6gjfvq8872z785qg9wfcm048,1109200,52731
bc1qd84zsqsdtsscc0860qy3w9ekaza56h9g9nu27q,1048070,52671
bc1q8m345hfz9kd338jtgqd2957pwu3uee6zgjrr8g,1113419,52452
bc1qanmnuxpfpeaqt38h2q9kyuqka4qjkuxkgxzruj,1087627,52670
bc1qra0x8yjpv3dwxje2jlp08575q760c3x6lp0ha7,1109459,52731
bc1qhpfymj7d7qadue5n4lhwcegnzgmy8jnr7s4nq3,1080097,52729
bc1qldx2mgne75gvqd3ty8ds78ux0usd3g65tnrawd,1078417,52729
bc1qkvpgzuntqmslysu8766js3gdxq0kltak0aj69a,980184,52450
bc1qy4l9xfmff5hxrtvqyn9el4q5ant0hkc3e2ntw8,1109561,52531
bc1qdm06ujgy798lu65fwemnfk9ezmm4ge48hpkt56,958604,52452
bc1q8gs2e6ge0m00kv7e729e6ccalpc3npjq68xz5k,979626,52450
bc1qc664c09s8wcvvpl0s9fpmwv33c76fvcgpjxpqs,1104304,52531
bc1qfapag8l8glcf0yvmkslpww4uaaud3se8mpwej6,1113527,52731
bc1qkxyjsx59a3tpgqpvm95gvhgynf427aehahwmlw,1096041,52730
bc1qjunhcc8nk76d2rqyg7wp7tgq2swejlthng23hc,1121084,52732
bc1q2c59yjdzj43zx8kdvhcgvrulvpmzsj4k3y70m9,957051,52452
bc1qpy6hwj2ydh7f6q2m80fgkle0v2uack54mvvy9d,1113904,52732
bc1qyer2ycdfjzenhf627vf5gwm8gdf8s6t3qk4hlw,1084750,52729
bc1qlfqrcw77t6sqf6fyn4xrv9gmq5csx58xnk29un,1034048,29139
bc1qu4smkp4uuh46rcd0qd89mm5mdlcfhwptnvr5mq,999332,52531
bc1qglty6l40mgd0g4lv8l59znkhljlxj4evsv3pex,1118672,52452
bc1quu26qu5tuk45ue8llsck0gsqnm72tf705aulm4,1000589,52452
bc1qzae6rurwejt8ll9fpa3ct48dl30cnvshp4j8df,1041538,52586
bc1qmslvpsfduw2wsjpmqxmakdg9mak6cl6qy8ehkc,1117294,52452
bc1q9gqadcz0rujf8gqy2l6dug6x4wuc7l593xz5fm,1043188,52587
bc1qmyahtc7xqv9j8y3kymh4qy8y2ksr48fejyv9wl,964614,52452
bc1qpjgjpa07yka22cemayy8tkkemn5sq6vmky99s7,1453378,37265
bc1qdhlj4h5uwpxsf59g59vv4lqkxhmpz38s5fzj5d,1110142,52531
bc1qs5eqyzx2spnj550q3xx93enwt709jg9cc9yxph,999859,52531
bc1qhqpxs379tckqxexv0xy30d3jz4egfw4stkwh7l,968561,52452
bc1qpq7ysegtjkmfc4mtg7v9dv6n037p37dx6lr444,1008822,52532
bc1qwp5z66wg6vn8anudk24u4vxsjy9rgds8dxy50j,999618,52531
bc1qzqyt62vdmaj7xhv26qu2djeug7n2evs50lw8ku,1114577,52732
bc1qljqwh78kjee0zd0rj32n7hz8v6tvl0f7lwfu00,1000058,52452
bc1qvqhrwhwn4ftl859vl77kvyfhf0ar2nqpc6xltu,35596023,51559
bc1q37gqnnun0zrd3d9egfnuu2l5x3prq8x9tytgkf,1110130,52731
bc1qj285mmxfkj00jsxj6mclaxzu0cn83jkfnfq39y,13376832,27228
bc1qfgrurzay70dqyzt73j7m28k62y0kkg04aw5cl2,9816320,27238
bc1ql7g70pmkehned2h8mnsujf68h5rwd92frkn8en,1609375,52003
bc1q5z3qehlfjs6kz7zes53676qnspsjhs7rzexe6g,939369,52429
bc1qj4k6x4rj5vsu072mkmhp0mpzyp4tpv5rc6k03d,1121539,52732
bc1qsynrrn3cwac0uxcw4mkq89afrxx4w59z67tgsn,643548,52452
bc1qteczslwzfkny54rrvgqtxq4hcuncsddvlfjk8u,1108587,52731
bc1qpwn84awumqrakfy4vrgnsq6f34n2cg6s27lxta,1004336,52532
bc1qf66tc23xgq5r8vs440lq3cmww0l7pmxyv27txy,1109014,52452
bc1qwgu45fvv9ylcphretkgxka42uqj3559hucw6yr,1114245,52452
bc1qwhw4agz69gpfmmsenkw382u6ftseftpphcdcv2,1092685,52670
bc1q45g2km29s4encm347s85wss3y2y3h3hdqkjwsf,1039998,52586
bc1qdrlp7la03n03j84a6rhfpvu0c725h45wy06e2j,1044820,10312
bc1qp5s6pt2eh6dgyt8fgq0d7ahfuv4px04scm3r27,1001249,52531
bc1q9ze49nzvkk7ujes3uymsnjll6rq30jnw0tupt6,5033780,51884
bc1qz4tzrre6rngudk70xffwxkx8a805nklt9nhksa,1021028,52584
bc1qcz3epc5jdzfw2ts9ph4gvm2x3uhdges4sse0x4,1046148,52671
bc1q2vnrh7kyg49k32d0fkg0fyawhaunw9hcuta7rc,1042833,52587
bc1qa5hwnr9qy76exek2mn0c78nntrqajzp9ufpsmr,1080042,52670
bc1qhmefydkh0dg2ctg0rmsc2zw6280sznrup6dk6n,1099026,52670
bc1qk97ldn85zt3hzjcfeeajd88w49n5uggf0d4tsk,2303370137,37266
bc1q3nafzeqt0j7e8c79pze05xzhtk7s0jj86dslu7,1005223,52671
bc1ql0lfznr06l9nmdpud7up8s6j2lvsm737de64pj,1112234,52452
bc1q6dplpvrpjruszwepppwlu6998u2cnuepelf0ag,1001322,52452
bc1qe3gtu3uzuqq2325z8qsl79pgfgt3dgu9kgsu0y,1043736,52603
bc1qjg7hyhvxvttnpjn4hxsflywgvyq0c503knky7y,1097006,52671
bc1qrsn2nxpns944jq440z3k9udhv46mn8jg0tfagq,1117522,52792
bc1qel7wex2w28nwepjw0qmh3a7txfzty02krpvnm4,998992,52531
bc1q438nwrqfhvqysncy4pkf49qycc6jv2xcuhf3lt,995787,15762
bc1qaz6k55rynqp0gl9lxvty5p23fjkfw47gn97rzj,959521,52452
bc1qgu26swqrfvdv7taw985ls6hwsmlu4dl8c7uqxd,1115368,52452
bc1qy8037w3uw9gt68gvr7yuzvwapjzfrv4nxgqvjf,1114614,52732
bc1qjacg8gmruc85mltj2sl8fukk36rvts5wuqev8q,1102712,52730
bc1ql726carue3nwltjc69d9r45kupa0f9tcer6yrv,959266,52452
bc1q8rmc5et5zjz027mdxr23sl09ywz6ftv0w56ltg,1108482,52531
bc1q3meh0nqrks002lc2g5fsxrqd8w39xg6kjv42yd,965436,52452
bc1qp4sml4dynx6m7klezywa9a9xsnh6djhtpejwys,980793,52450
bc1qkk587p4dfh4y8akjak0202nl9cnepgrpahgqy4,1290755,13021
bc1q6hs8htzpuj2d2jxvms6te8dqxgw4x53lceahdy,1090384,52729
bc1qvz49zka3dtu2xjmgtr7f760pqse8dlsc0jevkr,959824,52452
bc1qqdwsl9lekd3a6s75z7dd8ql2lgs3974hyv7qqr,1075486,52643
bc1qpe5yqukxcthkyh98eehhjj6zhdp3yjhsyr7szu,1075477,52603
bc1qr8dncr4z4j9sm2g9mjpq2wjdr0zqf5e6kyl0q7,1082226,52670
bc1qgahks48yw9whnzkgwdcn8v6kp0zs20dlah0sfz,1120164,52792
bc1q45sswga387ccqtv7xyl07uaeygd0ne9xk0uywx,1557861,52795
bc1q9558707muuq3ydsm7kvzuk87uwyl50zqhy2gwj,1006496,52532
bc1q4rc4c766m8luzyjj7nk4quhncjn5x97dyh9sk6,1116004,52732
bc1qq6ss6ej4n06w529jsql2csre0zfk7k8p6j5d6c,1006043,52532
bc1q6mny0zhpwnrrlmm0k6fp4vp5k92k3j9tpgd3hn,1245990,51693
bc1q2pkc2cjuq7wla6r82z44vl82n7lyyan7935g9t,1001941,52531
bc1qf78gvefv0r4kv2umd0m4n2cx4th3w5zhkynatm,1110297,52731
bc1q690m0cjgfhngxc2eg7jmaqatl968q7w7cgchrk,1038706,52602
bc1qy9msgqudeanm8zv3zgv6rn80226pt59ux925z0,1309861,52065
bc1qfecn866n4vkd5msgg8uyp3l73xla95psg5cg2p,958064,52452
bc1qej4tvk6elmk3ne7gq0mgdwy3lzpygu7s2kh39h,1043205,52603
bc1qrqe3x5g8j9s4skmq6wtvk44ygzx34jtrxg9zmz,1041271,52602
bc1q5958sv8n02cv9726a5842czrhygfvwdrx6jkhu,1093279,52670
bc1qnsmrkleydle2gf8t6efj3tyql3hljnqqcg3f9h,986357,52452
bc1qzkzgnx7lncdxkq3uc2chh2fqww34jq37f0mpa9,999607,52452
bc1q2p8r9rr5mw6s0gamxvzkyc2kzg7h5te2eh2ye5,1004948,17355
bc1q0krhqg5fmd2a8x0waag6drm4dp8srlufrrmsuw,1103354,52671
bc1q66v6jjap9u5ay48jj5xk4d08nwanw94wt0zr54,982074,52450
bc1qc0tz9zlqu0r76ludh74jgntmrue96j40g58zfm,1004774,52531
bc1q7vkrchzz7j3tcgtwqyrdnvs3z3sfpwn3ygmz46,1064722,52603
bc1qgw288vga2k4ppaxt7zc9xhk22e7quk2n9q4epu,1105744,52731
bc1qfmj0advy5fwv2g2y2ftnufyahrj0yrged2www8,1096002,52670
bc1qwqvhvdtj8au6zj37kl9feyzyu5ur47dp6p05qu,995842,15561
bc1qsa077aa3jst7vqp9d4m4z26ww0nfwzn0v93ljt,959218,52452
bc1qszlx48m30dxcllehaeexeydjznrp5ey7vnhywu,1037246,52586
bc1qh67u4r2da5qwmsumtdzcdan3n7rav8jxjwjtnl,1078506,52729
bc1qy0mjkce2x6lrahm0w8rpumpn37ggvhhzppvqef,958141,52452
bc1q7ja2k7q36qq3g34hj7u2mlmh6gvljxuq9ncztj,1087746,52670
bc1qj0s2dv9afnpx9kccmvjqxnuhepm4ardup94c3u,1105190,52731
bc1qfq5edyulsephmnnmlllrlep0ptgpfmkrhks5gr,1110052,52731
bc1qctxu3za6tfckhrw2kwmm69sjf0mtx4vs8yapnu,1006604,52532
bc1qyxwzq6t23kdhknsw2t79l0fgq5l2w3ft4lxs2t,978181,52452
bc1qylcyvxptvh04n3dprr79yh66qtuwz2phfhxge2,1111052,52732
bc1qefttr3k2tta2hqn9wuqdz8jw2s3vhqz89lv4tt,962356,52452
bc1qeh64w4yvsffm4rerykexfeydt5yw05sygm3e7d,1120881,52758
bc1qd27qcuzxn57duml2sedd53nudan26ewvmc23d3,1000331,52671
bc1qllpc8qpgp6td9wqsnr2cqw38sms0d8g3u2ej53,1112041,52731

