address,value_satoshi,last_height
0014fa403c3bde5ea004e9249d4c36151b05310350e6,1034048,29139
0014e561bb06bce5eba1e1af034e5dee9b6ff09bb82b,999332,52531
001447d64d7eafda1af457ec3fe8514ed7fcbe69572c,1118672,52452
0014e715a0728be5ab4e64fffc3167a2009efca5a7cf,1000589,52452
00141773a1f06ecc967ffca90f6385d4edfc5f89b217,1041538,52586
0014dc3ec0c12de394e8483b01b7db3505df6dac7f40,1117294,52452
00142a01d6e04f1f2493a00457f4de2346abb98f7e85,1043188,52587
0014d93b75e3c6030b23923626ef5010e455a03a9d39,964614,52452
00140c9120f5fe25baa5633be90875dad9dce900699b,1453378,37265
00146dff2ade9c704d04d0a8a158cafc1635f61144f0,1110142,52531
001485320208ca80672a51e0898c58e66e5f9e5920b8,999859,52531
0014b8026847c55e2c0364cc798917b632157284bab0,968561,52452
0014083c48650b95b69c576b479856b3537c7c18f9a6,1008822,52532
001470682d69c8d3267ecf8db2abcab0d0910a343607,999618,52531
00141008bd298ddf65e35d8ad038a6cb3c47a6acb214,1114577,52732
0014fc80ebf8f69672f135e394553f5c476696cfbd3e,1000058,52452
0014602e375dd3aa57f3d0acffbd6611374bfa354c01,35596023,51559
00148f9009cf937886d8b4b94267ce2bf43442301cc5,1110130,52731
0014928f4decc9b49ef940d2d6f1fe985c7e2678cac9,13376832,27228
00144a07c18ba4f3da02097e8cbdb51eda511f6b21f5,9816320,27238
0014ff91e78776cde796aae7dce1c92747bd06e69549,1609375,52003
0014a0a20cdfe994356178598523af681380612bc3c3,939369,52429
0014956da35472a321c7f95bb6ee17ec22206ab0b283,1121539,52732
0014812631ce387770fe1b0eaeec0397a9198d5750a2,643548,52452
00145e70287dc24da64a54636200b302b7c7278835ac,1108587,52731
00140ba67af5dcd807db249560d13803498d66ac2350,1004336,52532
00144eb4bc2a26402833b215abfe08e36e73ffe0ecc4,1109014,52452
001472395a258c293f80dc795d906b76aae0251a50b7,1114245,52452
001475dd5ea05a2a029dee199d9d13ab9a4ae194ac21,1092685,52670
0014ad10ab6d4585733c6e35f40f47421122891bc6ed,1039998,52586
001468fe1f7faf8cdf191ebdd0ee90b38fc7954bd68e,1044820,10312
00140d21a0ad59be9a822ce9401edf76e9e32a133eb0,1001249,52531
001428b352cc4cb5bdc96611e13709cbffd0c117ca6e,5033780,51884
00141556218f3a1cd1c6dbcf3252e358c7e9df49dbeb,1021028,52584
0014c0a390e2926892e52e050dea866d468f2ed46615,1046148,52671
001453263bfac4454b68a9af4d90f493aebf793716f8,1042833,52587
0014ed2ee98ca027b59366cadcdf8f1e7358c1d90825,1080042,52670
0014bef29236d77b50ac2d0f1ee18509da51df014c7c,1099026,52670
0014b17df6ccf412e3714b09ce7b269ceea9674e2109,2303370137,37266
00148cfa91640b7cbd93e3c508b2fa18575dbd07ca47,1005223,52671
0014fbfe914c6fd7cb3db43c6fb813c35257d90dfa3e,1112234,52452
0014d343f0b06190f9013b21085dfe68a53f1589f321,1001322,52452
0014cc50be4782e000a8aa823821ff14284a1716a385,1043736,52603
0014923d725d8662d730ca75b9a09f91c86100fc51f1,1097006,52671
00141c26a99833816b5902b578a362f1b76575b99e48,1117522,52792
0014cffcec994e51e6ec864e783778f7cb3244b23d56,998992,52531
0014ac4f370c09bb00484f04a86c9a9404c6352628d8,995787,15762
0014e8b56a50649802f47cbf33164a05514cac9757c8,959521,52452
00144715a838034b1acf2fae29e9f86aee86ffcab7e7,1115368,52452
001421df1f3a3c7150bd1d0c1f89c131dd0c8491b2b3,1114614,52732
0014977083a363e60f4dfd72543e74f2d68e86c5c28e,1102712,52730
0014ff95ac747ccc66efae58d15a51d696e07af49578,959266,52452
001438f78a65741484f57b6d30d5187de52385a4ad8f,1108482,52531
00148ef377cc03b41ef57f0a4513030c0d3ba2532356,965436,52452
00140d61bfd5a499b5bf5bf9111dd2f4a684efa6caeb,980793,52450
0014b5a87f06ad4dea43f6d2ed9ea7aa7f2e2790a061,1290755,13021
0014d5e07bac41e494d548ccdc34bc9da0321d53523f,1090384,52729
001460aa515bb16af8a34b6858fc9f69e1043276fe18,959824,52452
0014035d0f97f9b363dd43d4179ad383eafa2112fab7,1075486,52643
00140e684072c6c2ef625ca7ce6f794b42bb43124af0,1075477,52603
001419db3c0ea2ac8b0da905dc82053a4d1bc404d33a,1082226,52670
0014476f6854e4715d798ac8737133b3560bc5053dbf,1120164,52792
0014ad210723b13fb1802d9e313eff73b9221af9e4a6,1557861,52795
00142d287f3fdbe70112361bf5982e58fee389fa3c40,1006496,52532
0014a8f15c7b5ad9ffc11252f4ed5072f3c4a74317cd,1116004,52732
001406a10d66559bf4ea28b2803eac407978936f58e1,1006043,52532
0014d6e6478ae174c63fef6fb6921ab034b15568c8ab,1245990,51693
0014506d85625c079dfee86750ab567cea9fbe42767e,1001941,52531
00144f8e86652c78eb662b9b6bf759ab06aaef175057,1110297,52731
0014d15fb7e2484de683615947a5be83abf9747079de,1038706,52602
0014217704038dcf67b389911219a1ccef52b415d0bc,1309861,52065
00144e7133eb53ab2cda6e0841f840c7fe89bfd2d030,958064,52452
0014ccaab65b59feed19e7c803f686b891f8824473d0,1043205,52603
001418331351079161585b60d396cb56a4408d1ac963,1041271,52602
0014a1687830f37ab0c2f95aed0f556043b9109639a3,1093279,52670
00149c363b7f246ff2a424ebd65328ac80fc6ff94c00,986357,52452
00141584899bdf9e1a6b023cc2b17ba92073a359023e,999607,52452
0014504e328c74dbb507a3bb3305626156123d7a2f2a,1004948,17355
00147d87702289db55d399eeef51a68f75684f01ff89,1103354,52671
0014d699a94ba12f29d254f2950d6ab5e79bbb3716ae,982074,52450
0014c3d6228be0e3c7ed7f8dbfab244d7b1f325d4aaf,1004774,52531
0014f32c3c5c42f4a2bc216e0106d9b211146090ba71,1064722,52603
0014439473b11d55aa10f4cbf0b0535eca567c0e5953,1105744,52731
00144ee4feb584a25cc5214452573e249db8e4f20d19,1096002,52670
001470197635723f79a14a3eb7ca9c9044e5383af9a1,995842,15561
0014875fef77b19417e600256d77512b4e73e6970a6f,959218,52452
001480be6a9f717b4d8fff37ee726c91b214c61a649e,1037246,52586
0014bebdca8d4ded00edc39b5b4586f6719f87d61e46,1078506,52729
001423f72b632a36be3edf6f71c61e6c338f90865ee2,958141,52452
0014f4baab7811d0011446b797b8adff77d219f91b80,1087746,52670
001493e0a6b0bd4cc262db18db24034f97c8775e8dbc,1105190,52731
0014482996939f86437dce7bfffe3fe42f0ad014eec3,1110052,52731
0014c2cdc88bba5a716b8dcab3b7bd16124bf6b35590,1006604,52532
0014219c20696a8d9b7b4e0e52fc5fbd28053ea7452b,978181,52452
001427f046182b65df59c5a118fc525f5a02f8e12837,1111052,52732
0014ca56b1c6ca5afaab82657700d11e4e5422cb8047,962356,52452
0014cdf557548c8253ba8f2325b264e48d5d08e7d204,1120881,52758
00146abc0c70469d3cde6fea865ada467c6f66ad65cc,1000331,52671
0014ffc38380280e96d2b81098d5803a2786e0f69d11,1112041,52731

